1060394;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703744;84122, Донецька обл., місто Слов'янськ, ВУЛИЦЯ СВОБОДИ, будинок 43;;;;;koatunew;2021.07.08 19:25:39
1060395;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703759;84122, Донецька обл., місто Слов'янськ, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 65;;;;;koatunew;2021.07.08 19:25:39
1060396;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703765;69118, Запорізька обл., місто Запоріжжя, Комунарський район, ВУЛИЦЯ ВОДОГРАЙНА, будинок 16;;;;;koatunew;2021.07.08 19:25:39
1060397;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703770;82302, Львівська обл., місто Борислав, ВУЛИЦЯ ТРУСКАВЕЦЬКА, будинок 125;;;;;koatunew;2021.07.08 19:25:39
1060398;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703786;80600, Львівська обл., Бродівський район, місто Броди, ВУЛИЦЯ ЮРИДИКА, будинок 17;;;;;koatunew;2021.07.08 19:25:39
1060399;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703791;80500, Львівська обл., Буський район, місто Буськ, ВУЛИЦЯ ЛЬВІВСЬКА, будинок 6-К;;;;;koatunew;2021.07.08 19:25:39
1060400;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703807;82100, Львівська обл., місто Дрогобич, ВУЛИЦЯ ВІЙТІВСЬКА ГОРА, будинок 48;;;;;koatunew;2021.07.08 19:25:39
1060401;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703812;81701, Львівська обл., Жидачівський район, місто Жидачів, ВУЛИЦЯ МІЦКЕВИЧА, будинок 9;;;;;koatunew;2021.07.08 19:25:39
1060402;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703828;80300, Львівська обл., Жовківський район, місто Жовква, ВУЛИЦЯ ДОРОШЕНКА, будинок 3;;;;;koatunew;2021.07.08 19:25:39
1060403;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703833;80700, Львівська обл., Золочівський район, місто Золочів, ВУЛИЦЯ ІВАНА ТРУША, будинок 2-А;;;;;koatunew;2021.07.08 19:25:39
1060404;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703849;80400, Львівська обл., Кам'янка-Бузький район, місто Кам'янка-Бузька, ВУЛИЦЯ ІГОРЯ СИРКО, будинок 4;;;;;koatunew;2021.07.08 19:25:39
1060405;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703854;79069, Львівська обл., місто Львів, Шевченківський район, ВУЛИЦЯ ШЕВЧЕНКА, будинок 297-В;;;;;koatunew;2021.07.08 19:25:39
1060406;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703862;79018, Львівська обл., місто Львів, Залізничний район, ВУЛИЦЯ ЗАЛІЗНИЧНА, будинок 12;;;;;koatunew;2021.07.08 19:25:39
1060407;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703875;79071, Львівська обл., місто Львів, Залізничний район, ВУЛИЦЯ ЩИРЕЦЬКА, будинок 5;;;;;koatunew;2021.07.08 19:25:39
1060408;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703880;79012, Львівська обл., місто Львів, Франківський район, ВУЛИЦЯ БОЙКІВСЬКА, будинок 5;;;;;koatunew;2021.07.08 19:25:39
1060409;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703896;79495, Львівська обл., місто Львів, місто Винники, ВУЛИЦЯ ІВАНА ФРАНКА, будинок 46;;;;;koatunew;2021.07.08 19:25:39
1060410;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703901;79019, Львівська обл., місто Львів, Галицький район, ВУЛИЦЯ АКАДЕМІКА ЛЮЛЬКИ, будинок 5;;;;;koatunew;2021.07.08 19:25:39
1060411;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703917;79049, Львівська обл., місто Львів, Сихівський район, ВУЛИЦЯ СКРИПНИКА, будинок 39;;;;;koatunew;2021.07.08 19:25:39
1060412;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703922;79024, Львівська обл., місто Львів, Личаківський район, ВУЛИЦЯ Б. ХМЕЛЬНИЦЬКОГО, будинок 176;;;;;koatunew;2021.07.08 19:25:39
1060413;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41682740;79035, Львівська обл., місто Львів, Сихівський район, ВУЛИЦЯ СІЧИНСЬКОГО, будинок 1;;;;;koatunew;2021.07.08 19:25:39
1060414;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703938;79040, Львівська обл., місто Львів, Залізничний район, ВУЛИЦЯ ГОРОДОЦЬКА, будинок 355/4;;;;;koatunew;2021.07.08 19:25:39
1060415;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703943;81600, Львівська обл., Миколаївський район, місто Миколаїв, ВУЛИЦЯ ШЕПТИЦЬКОГО, будинок 7-А;;;;;koatunew;2021.07.08 19:25:39
1060416;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703959;82482, Львівська обл., місто Моршин, ВУЛИЦЯ ПРИВОКЗАЛЬНА, будинок 53-Б;;;;;koatunew;2021.07.08 19:25:39
1060417;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703964;81300, Львівська обл., Мостиський район, місто Мостиська, ВУЛИЦЯ ПОЛУБОТКА, будинок 9;;;;;koatunew;2021.07.08 19:25:39
1060418;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703976;81652, Львівська обл., місто Новий Розділ, ВУЛИЦЯ ХОДОРІВСЬКА, будинок 8;;;;;koatunew;2021.07.08 19:25:39
1060419;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703985;80316, Львівська обл., Жовківський район, місто Рава-Руська, ВУЛИЦЯ Д. ГАЛИЦЬКОГО, будинок 19;;;;;koatunew;2021.07.08 19:25:39
1060420;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41703990;80200, Львівська обл., Радехівський район, місто Радехів, ВУЛИЦЯ МИШУГИ, будинок 18;;;;;koatunew;2021.07.08 19:25:39
1060421;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704004;81400, Львівська обл., місто Самбір, ВУЛИЦЯ КЛИНІВКА, будинок 2-П;;;;;koatunew;2021.07.08 19:25:39
1060422;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704010;02090, м.Київ, Дніпровський район, ВУЛИЦЯ АЛМАТИНСЬКА, будинок 2/1;;;;;koatunew;2021.07.08 19:25:39
1060423;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704025;82402, Львівська обл., місто Стрий, ВУЛИЦЯ ВОКЗАЛЬНА, будинок 156;;;;;koatunew;2021.07.08 19:25:39
1060424;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704030;82200, Львівська обл., місто Трускавець, ВУЛИЦЯ І. МАЗЕПИ, будинок 42-А;;;;;koatunew;2021.07.08 19:25:39
1060425;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704046;80100, Львівська обл., місто Червоноград, ВУЛИЦЯ Б. ХМЕЛЬНИЦЬКОГО, будинок 61;;;;;koatunew;2021.07.08 19:25:39
1060426;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704051;81053, Львівська обл., Яворівський район, місто Новояворівськ, ВУЛИЦЯ ШЕПТИЦЬКОГО, будинок 1;;;;;koatunew;2021.07.08 19:25:39
1060427;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704067;82391, Львівська обл., місто Борислав, селище міського типу Східниця, ВУЛИЦЯ ПРОМИСЛОВА, будинок 1;;;;;koatunew;2021.07.08 19:25:39
1060428;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704072;90615, Закарпатська обл., Рахівський район, селище міського типу Великий Бичків, ВУЛИЦЯ ПОЛЬОВА, будинок 14;;;;;koatunew;2021.07.08 19:25:39
1060429;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704088;09501, Київська обл., Таращанський район, місто Тараща, ВУЛИЦЯ ВОЛОДИМИРА ВЕЛИКОГО, будинок 29-А;;;;;koatunew;2021.07.08 19:25:39
1060430;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704093;68500, Одеська обл., Тарутинський район, селище міського типу Тарутине, ВУЛИЦЯ ПУШКІНА, будинок 2;;;;;koatunew;2021.07.08 19:25:39
1060431;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704109;68100, Одеська обл., Татарбунарський район, місто Татарбунари, ВУЛИЦЯ КАПІТАНА САЛТИКОВА, будинок 51;;;;;koatunew;2021.07.08 19:25:39
1060432;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704114;48101, Тернопільська обл., Теребовлянський район, місто Теребовля, ВУЛИЦЯ КНЯЗЯ ВАСИЛЬКА, будинок 152;;;;;koatunew;2021.07.08 19:25:39
1060433;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704124;51500, Дніпропетровська обл., місто Тернівка, ВУЛИЦЯ ІГОРЯ ПЕТРОВА, будинок 5;;;;;koatunew;2021.07.08 19:25:39
1060434;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704135;92202, Луганська обл., Білокуракинський район, селище міського типу Білокуракине, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 94-Д;;;;;koatunew;2021.07.08 19:25:39
1060435;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704140;92905, Луганська обл., Кремінський район, місто Кремінна, ВУЛИЦЯ СХІДНА, будинок 1-А;;;;;koatunew;2021.07.08 19:25:39
1060436;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704156;93113, Луганська обл., місто Лисичанськ, ВУЛИЦЯ ГЕНЕРАЛА ПОТАПЕНКА, будинок 244;;;;;koatunew;2021.07.08 19:25:39
1060437;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704161;93118, Луганська обл., місто Лисичанськ, КВАРТАЛ 40 РОКІВ ПЕРЕМОГИ, будинок 2/35;;;;;koatunew;2021.07.08 19:25:39
1060438;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704177;92400, Луганська обл., Марківський район, селище міського типу Марківка, ПЛОЩА СПОРТИВНА, будинок 13;;;;;koatunew;2021.07.08 19:25:39
1060439;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704182;92500, Луганська обл., Міловський район, селище міського типу Мілове, ВУЛИЦЯ ДРУЖБИ НАРОДІВ, будинок 177;;;;;koatunew;2021.07.08 19:25:39
1060440;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704198;93501, Луганська обл., Новоайдарський район, селище міського типу Новоайдар, ВУЛИЦЯ ЮЖНА, будинок 19/3;;;;;koatunew;2021.07.08 19:25:39
1060441;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704203;92303, Луганська обл., Новопсковський район, селище міського типу Новопсков, ВУЛИЦЯ УКРАЇНСЬКА, будинок 97;;;;;koatunew;2021.07.08 19:25:39
1060442;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704219;93302, Луганська обл., Попаснянський район, місто Попасна, ВУЛИЦЯ МИРУ, будинок 8;;;;;koatunew;2021.07.08 19:25:39
1060443;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41704224;93003, Луганська обл., місто Рубіжне, ВУЛИЦЯ ІВАНОВА, будинок 76;;;;;koatunew;2021.07.08 19:25:39
1060444;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689065;92602, Луганська обл., Сватівський район, місто Сватове, ВУЛИЦЯ ЧЕЛЮСКІНЦІВ, будинок 4;;;;;koatunew;2021.07.08 19:25:39
1060445;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689070;93400, Луганська обл., місто Сєвєродонецьк, ВУЛИЦЯ МЕХАНІЗАТОРІВ, будинок 1;;;;;koatunew;2021.07.08 19:25:39
1060446;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689086;92703, Луганська обл., Старобільський район, місто Старобільськ, ВУЛИЦЯ ТРУДОВА, будинок 18;;;;;koatunew;2021.07.08 19:25:39
1060447;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689091;08130, Київська обл., Києво-Святошинський район, село Петропавлівська Борщагівка, ВУЛИЦЯ СОБОРНА, будинок 41;;;;;koatunew;2021.07.08 19:25:39
1060448;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689107;71118, Запорізька обл., місто Бердянськ, ВУЛИЦЯ КОНСУЛЬСЬКА, будинок 63/4;;;;;koatunew;2021.07.08 19:25:39
1060449;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689112;71100, Запорізька обл., місто Бердянськ, ВУЛИЦЯ ДОНЕЦЬКА, будинок 2-А;;;;;koatunew;2021.07.08 19:25:39
1060450;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689128;71601, Запорізька обл., Василівський район, місто Василівка, ВУЛИЦЯ 40 РОКІВ ПЕРЕМОГИ, будинок 2-А;;;;;koatunew;2021.07.08 19:25:39
1060451;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689133;70002, Запорізька обл., Вільнянський район, місто Вільнянськ, ВУЛИЦЯ СОБОРНА, будинок 103;;;;;koatunew;2021.07.08 19:25:39
1060452;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689149;70202, Запорізька обл., Гуляйпільський район, місто Гуляйполе, ВУЛИЦЯ ПОЛОГІВСЬКИЙ ШЛЯХ, будинок 23;;;;;koatunew;2021.07.08 19:25:39
1060453;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689154;71630, Запорізька обл., Василівський район, місто Дніпрорудне, ВУЛИЦЯ ЕНТУЗІАСТІВ, будинок 27;;;;;koatunew;2021.07.08 19:25:39
1060454;;;;;;;;;;intime;;№20/9/05-01 від 18.09.2017;41689163;71504, Запорізька обл., місто Енергодар, ВУЛИЦЯ МОЛОДІЖНА, будинок 10-А;;;;;koatunew;2021.07.08 19:25:39
